Ticker,CRH,EXP,JHX,KNF,MCEM,MLM,TGLS,TTAM,USLM,VMC,CRH,EXP,JHX,KNF,MCEM,MLM,TGLS,TTAM,USLM,VMC,CRH,EXP,JHX,KNF,MCEM,MLM,TGLS,TTAM,USLM,VMC
2021-10-22,41.86286544799805,137.80242919921875,38.59147262573242,NaN,96.45482635498047,370.9308776855469,26.297630310058594,NaN,23.287784576416016,178.623046875,402900,236600,24300,NaN,0,192400,140100,NaN,10000,423300,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-10-25,42.375770568847656,141.78948974609375,38.53276824951172,NaN,96.87974548339844,383.0509948730469,27.154006958007812,NaN,23.816387176513672,184.13145446777344,380300,305400,16800,NaN,300,382600,197500,NaN,25000,793100,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-10-26,42.46419143676758,138.72853088378906,38.571903228759766,NaN,96.87974548339844,380.162109375,27.279098510742188,NaN,23.4783992767334,182.45289611816406,338900,282800,18100,NaN,400,175900,256800,NaN,32500,513800,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-10-27,42.075103759765625,134.49777221679688,37.81847381591797,NaN,96.87974548339844,372.7499084472656,27.221363067626953,NaN,23.580583572387695,178.4976348876953,297200,360300,24000,NaN,0,277000,179300,NaN,28500,588400,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-10-28,42.64105987548828,145.13319396972656,38.53276824951172,NaN,96.87974548339844,382.8955078125,27.740962982177734,NaN,24.091493606567383,182.20205688476562,329100,594100,14900,NaN,0,367600,237600,NaN,39000,694900,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-10-29,42.393455505371094,144.62625122070312,38.48384475708008,NaN,96.87974548339844,382.1269836425781,27.789073944091797,NaN,24.264415740966797,183.40792846679688,222000,383600,21100,NaN,0,331400,176300,NaN,18500,1014400,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-11-01,42.9328727722168,147.00489807128906,38.55233383178711,NaN,96.7862548828125,379.7632751464844,28.712818145751953,NaN,24.280136108398438,181.51710510253906,278600,296000,19900,NaN,800,486400,383000,NaN,24500,879000,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-11-02,43.80833435058594,151.83029174804688,38.4447021484375,NaN,96.02139282226562,396.3774719238281,27.702478408813477,NaN,24.838211059570312,188.1252899169922,420600,359000,26100,NaN,300,756000,739700,NaN,26000,1318400,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-11-03,44.126686096191406,148.64260864257812,39.44275665283203,NaN,89.25682067871094,396.9902648925781,28.664705276489258,NaN,25.449338912963867,188.11566162109375,449100,309400,22100,NaN,1000,460000,233100,NaN,34000,942900,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-11-04,43.58726119995117,148.59381103515625,39.55038833618164,NaN,90.93097686767578,401.8636474609375,28.770545959472656,NaN,25.467021942138672,187.13168334960938,377800,260300,23400,NaN,400,466700,216200,NaN,22000,1923100,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-11-05,43.75527572631836,151.67431640625,40.07876968383789,NaN,90.93097686767578,401.0758056640625,28.43376922607422,NaN,26.292343139648438,189.1382293701172,361600,229800,15200,NaN,100,339600,402700,NaN,29000,1169700,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-11-08,44.701480865478516,156.37301635742188,40.03963088989258,NaN,101.12884521484375,413.409912109375,29.415239334106445,NaN,26.97028923034668,198.49578857421875,581300,452900,18300,NaN,1500,648700,471500,NaN,38500,1604900,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-11-09,44.78106689453125,158.08871459960938,39.16877746582031,NaN,94.33024597167969,410.4626770019531,30.10803985595703,NaN,26.693214416503906,198.51504516601562,515100,285200,32700,NaN,700,340100,473300,NaN,20500,901300,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-11-10,44.40966033935547,154.13084411621094,39.295982360839844,NaN,94.41523742675781,401.970703125,30.897066116333008,NaN,26.331647872924805,193.209228515625,283600,261400,19600,NaN,300,368400,303400,NaN,18500,864000,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-11-11,44.52461624145508,155.59317016601562,38.56211853027344,NaN,94.41523742675781,402.7099304199219,31.70533561706543,NaN,26.72269058227539,192.22525024414062,171400,175300,14600,NaN,0,194400,457000,NaN,13500,556600,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-11-12,45.09941101074219,159.61923217773438,40.63650894165039,NaN,97.72954559326172,408.108642578125,31.002914428710938,NaN,26.921161651611328,195.13864135742188,236600,344600,36500,NaN,500,209500,259300,NaN,7500,497000,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-11-15,44.710323333740234,157.88400268554688,40.49951934814453,NaN,97.72954559326172,407.2136535644531,31.012531280517578,NaN,27.04888916015625,195.16763305664062,260600,450200,21800,NaN,100,195000,332100,NaN,11000,388100,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.37
2021-11-16,44.6926383972168,158.15695190429688,39.64823913574219,NaN,97.72954559326172,410.4431457519531,31.18573760986328,NaN,27.23163414001465,196.14373779296875,267300,244300,23100,NaN,0,206600,365800,NaN,16000,452300,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-11-17,44.57767868041992,156.2950439453125,39.579742431640625,NaN,96.24236297607422,412.00921630859375,31.945892333984375,NaN,27.213956832885742,195.25462341308594,249200,196100,21500,NaN,300,231300,249900,NaN,25500,446200,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-11-18,44.04709243774414,156.60696411132812,39.20420455932617,NaN,94.41523742675781,408.7895202636719,31.27233123779297,NaN,26.661134719848633,191.92994689941406,310400,274800,41400,NaN,300,291700,416700,NaN,22000,748500,0.0,0.0,0.4,NaN,0.0,0.0,0.0,NaN,0.032,0.0
2021-11-19,43.42809295654297,157.14312744140625,39.08561325073242,NaN,96.02992248535156,406.04638671875,30.954797744750977,NaN,26.397518157958984,189.57180786132812,836400,278200,18800,NaN,100,179800,264600,NaN,24000,997800,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-11-22,43.06552505493164,157.39659118652344,39.65880584716797,NaN,96.02992248535156,405.9102478027344,32.224937438964844,NaN,26.779178619384766,191.51438903808594,524000,253900,38900,NaN,0,259000,349800,NaN,14000,804600,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-11-23,44.82528305053711,160.2431182861328,40.08375930786133,NaN,96.02992248535156,409.9178771972656,32.1575813293457,NaN,26.71031951904297,193.2830047607422,621400,218300,21700,NaN,0,178800,393100,NaN,13500,679600,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-11-24,45.19668960571289,160.1943359375,39.579742431640625,NaN,96.87974548339844,411.42559814453125,31.897781372070312,NaN,26.676876068115234,195.1193084716797,331600,225200,23500,NaN,200,149400,234600,NaN,7000,531200,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-11-26,44.1532096862793,155.24220275878906,38.08747482299805,NaN,94.75518035888672,403.6048889160156,29.607688903808594,NaN,24.918087005615234,190.82818603515625,284000,157000,12900,NaN,100,189700,436100,NaN,21000,441900,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-11-29,43.454612731933594,157.0164337158203,39.02632141113281,NaN,94.75518035888672,406.93157958984375,30.367839813232422,NaN,24.78824806213379,192.66452026367188,438100,221900,20300,NaN,0,217100,439800,NaN,27500,629300,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-11-30,43.04783248901367,150.3387908935547,38.9176139831543,NaN,96.87974548339844,393.07916259765625,29.617307662963867,NaN,23.440631866455078,185.21304321289062,855700,327000,40300,NaN,300,571000,636500,NaN,61500,951700,0.0,0.0,0.0,NaN,0.0,0.61,0.0,NaN,0.0,0.0
2021-12-01,42.46419143676758,148.7205810546875,37.87994384765625,NaN,96.87974548339844,390.87762451171875,29.1169490814209,NaN,23.674741744995117,182.64222717285156,409600,283200,28200,NaN,0,350900,433900,NaN,36500,743300,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-12-02,43.62262725830078,154.4915771484375,38.94725799560547,NaN,96.87974548339844,403.2103271484375,31.089509963989258,NaN,24.94366455078125,189.24317932128906,367400,297500,40100,NaN,0,358300,365500,NaN,10500,691600,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-12-03,42.91518783569336,151.5768280029297,38.79901885986328,NaN,94.33024597167969,397.8135681152344,30.569908142089844,NaN,23.883281707763672,184.9520721435547,535700,340000,15900,NaN,500,361100,314000,NaN,19000,999900,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-12-06,44.5688362121582,153.64349365234375,39.73786544799805,NaN,88.5939712524414,404.66180419921875,30.050308227539062,NaN,24.44789695739746,190.95382690429688,441400,293000,29100,NaN,2000,246600,383000,NaN,12500,831400,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-12-07,45.5327262878418,158.35195922851562,40.51858901977539,NaN,88.5939712524414,411.928955078125,31.580242156982422,NaN,24.300352096557617,193.06072998046875,840400,322100,39700,NaN,0,217900,511500,NaN,11000,580600,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-12-08,45.046348571777344,160.2528839111328,40.83483123779297,NaN,86.6818618774414,418.2511901855469,32.42700958251953,NaN,24.41838836669922,193.79525756835938,436700,169000,20800,NaN,1800,306200,542100,NaN,9000,948900,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-12-09,44.480403900146484,158.90757751464844,40.28140640258789,NaN,88.80642700195312,416.2444763183594,20.745586395263672,NaN,23.62948989868164,194.56842041015625,382400,213900,9500,NaN,1900,206600,11093300,NaN,13000,614800,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-12-10,44.57767868041992,160.55503845214844,40.53835678100586,NaN,93.48043823242188,428.01220703125,17.964750289916992,NaN,24.044599533081055,198.56956481933594,421200,263500,21500,NaN,300,550600,3920200,NaN,19500,782300,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-12-13,43.985191345214844,156.1585693359375,39.648921966552734,NaN,93.95018005371094,423.6869812011719,20.302963256835938,NaN,23.90688705444336,197.0328826904297,281700,305500,21300,NaN,0,347700,2308800,NaN,32000,673000,0.0,0.0,0.0,NaN,0.55,0.0,0.0,NaN,0.0,0.0
2021-12-14,44.30354309082031,157.00665283203125,39.79716110229492,NaN,93.95018005371094,424.5733642578125,21.390277862548828,NaN,23.5134220123291,197.29385375976562,386100,313400,50900,NaN,0,364900,1657200,NaN,59500,792700,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-12-15,44.851806640625,157.87425231933594,39.89598846435547,NaN,87.14307403564453,429.3468017578125,22.30438995361328,NaN,24.1744441986084,199.3427276611328,296000,362300,61200,NaN,1900,278400,841100,NaN,24500,688900,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-12-16,44.586509704589844,157.65943908691406,38.98678970336914,NaN,90.23487854003906,428.986328125,23.478307723999023,NaN,24.355438232421875,198.46328735351562,317000,296800,24800,NaN,2300,257900,921200,NaN,19000,617300,0.0,0.25,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-12-17,44.215110778808594,155.9801483154297,38.7199592590332,NaN,90.23487854003906,425.0702209472656,23.295480728149414,NaN,24.7311954498291,197.8737335205078,275400,675800,34300,NaN,0,710100,657800,NaN,55000,1358700,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-12-20,43.7287483215332,150.63955688476562,38.68042755126953,NaN,90.23487854003906,411.2470397949219,23.006813049316406,NaN,24.050500869750977,192.11358642578125,496100,303000,26500,NaN,0,381400,406600,NaN,20000,779600,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-12-21,44.82528305053711,157.22987365722656,38.63101577758789,NaN,92.24200439453125,419.01104736328125,24.257709503173828,NaN,24.689882278442383,195.56387329101562,356000,449200,30000,NaN,300,279300,333300,NaN,10500,545500,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-12-22,45.541568756103516,158.0890655517578,39.1943244934082,NaN,92.66905975341797,424.44683837890625,26.114805221557617,NaN,25.00072479248047,198.79185485839844,602200,238000,23100,NaN,300,157900,573700,NaN,14000,608000,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-12-23,45.62115478515625,159.7097930908203,39.886104583740234,NaN,92.24200439453125,425.761962890625,26.230274200439453,NaN,25.459102630615234,199.43939208984375,332600,119000,15900,NaN,100,163300,359400,NaN,9500,365400,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-12-27,46.44355773925781,162.2970733642578,40.17270278930664,NaN,94.7188949584961,427.2524108886719,26.980806350708008,NaN,25.77584457397461,200.531494140625,148200,205100,26600,NaN,100,358800,343200,NaN,33000,394500,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-12-28,46.417022705078125,162.3166046142578,40.16281509399414,NaN,88.82562255859375,428.09979248046875,25.37388801574707,NaN,25.933229446411133,201.83619689941406,117300,198600,14300,NaN,500,206100,571500,NaN,13500,287100,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-12-29,46.88571548461914,164.00570678710938,40.56800079345703,NaN,89.67974090576172,430.3014831542969,25.49897575378418,NaN,25.516157150268555,201.96185302734375,239300,136600,19000,NaN,600,111700,367200,NaN,19500,588400,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2021-12-30,46.55851364135742,162.03346252441406,40.340702056884766,NaN,89.25267791748047,426.6776123046875,25.224069595336914,NaN,24.998750686645508,199.89364624023438,288600,157700,21200,NaN,4300,220200,419400,NaN,7500,388100,0.0,0.0,0.0,NaN,0.0,0.0,0.065,NaN,0.0,0.0
2021-12-31,46.691162109375,162.52163696289062,40.21223068237305,NaN,89.67974090576172,429.1324157714844,25.262653350830078,NaN,25.382373809814453,200.6184844970703,100600,173000,21300,NaN,300,287100,292100,NaN,19500,523600,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-01-03,47.044883728027344,161.13522338867188,40.01457977294922,NaN,90.53382110595703,427.6614990234375,25.31088638305664,NaN,25.618453979492188,200.92776489257812,197200,284100,23500,NaN,100,324300,295600,NaN,24000,614700,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-01-04,47.95571517944336,163.00979614257812,40.97318649291992,NaN,90.53382110595703,430.0968322753906,24.751420974731445,NaN,25.659767150878906,203.4695281982422,415400,280000,42700,NaN,6800,385600,525800,NaN,12000,710300,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-01-05,47.177520751953125,159.7586212158203,40.38023376464844,NaN,90.53382110595703,425.86907958984375,23.67108154296875,NaN,25.43745994567871,201.48826599121094,291100,358000,47800,NaN,2600,358000,378300,NaN,12000,637400,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-01-06,46.82380676269531,158.69436645507812,38.640899658203125,NaN,88.91102600097656,425.79119873046875,24.13408660888672,NaN,25.785676956176758,202.90899658203125,274800,362900,49400,NaN,2800,288400,313100,NaN,24500,563400,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-01-07,46.83264923095703,157.18106079101562,36.64461898803711,NaN,88.86835479736328,418.1051025390625,22.27242660522461,NaN,25.339099884033203,200.9470672607422,442600,268500,48700,NaN,1800,309600,691000,NaN,19000,692700,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-01-10,46.21363830566406,155.02337646484375,35.992366790771484,NaN,88.86835479736328,405.4898986816406,22.339942932128906,NaN,25.13055992126465,193.3699951171875,409900,375900,76100,NaN,8300,586200,421700,NaN,26000,868100,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-01-11,47.186370849609375,158.0988006591797,35.56741714477539,NaN,88.86835479736328,408.4902648925781,21.963754653930664,NaN,24.866939544677734,193.71792602539062,551400,282400,72400,NaN,7200,476000,591400,NaN,11000,1017600,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-01-12,47.81422424316406,158.82130432128906,36.29872512817383,NaN,88.86835479736328,411.646484375,22.253128051757812,NaN,24.994813919067383,196.0760955810547,323200,206800,31900,NaN,4500,335600,226200,NaN,18000,912800,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-01-13,47.725799560546875,158.9580078125,36.36790466308594,NaN,88.86835479736328,400.26837158203125,21.48145866394043,NaN,24.910219192504883,192.3938751220703,286100,244700,55000,NaN,38500,417200,187300,NaN,25000,951400,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-01-14,47.05372619628906,155.11122131347656,36.269081115722656,NaN,88.86835479736328,392.22198486328125,21.452516555786133,NaN,24.78824806213379,185.7832794189453,464900,273700,26600,NaN,20300,471400,224200,NaN,21500,2301700,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-01-18,46.32859420776367,151.1374969482422,35.77495193481445,NaN,88.91102600097656,386.23089599609375,20.603679656982422,NaN,24.689882278442383,184.19827270507812,386500,347900,52600,NaN,800,572000,395200,NaN,23500,1180100,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-01-19,45.815704345703125,147.52505493164062,35.270938873291016,NaN,88.91102600097656,380.2690734863281,19.069978713989258,NaN,24.689882278442383,181.90774536132812,480800,389100,48300,NaN,4200,520300,526500,NaN,7000,986200,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-01-20,45.780330657958984,144.879150390625,34.95469665527344,NaN,88.91102600097656,381.3309631347656,19.320772171020508,NaN,24.62102508544922,181.90774536132812,372100,306800,70200,NaN,3400,485200,432900,NaN,16000,1199100,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-01-21,44.68378829956055,141.29598999023438,33.739139556884766,NaN,88.91102600097656,372.4174499511719,18.645557403564453,NaN,24.27280616760254,179.78152465820312,463300,483200,66600,NaN,1000,728600,306600,NaN,54500,1105500,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-01-24,44.1885871887207,142.47738647460938,34.06526565551758,NaN,87.57012939453125,373.7909851074219,19.581212997436523,NaN,25.085315704345703,182.45863342285156,1087300,511500,132300,NaN,1400,1107100,494300,NaN,38500,1431600,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-01-25,42.85329055786133,138.2790985107422,33.23512649536133,NaN,87.57012939453125,358.39947509765625,19.571565628051758,NaN,24.28658103942871,177.35568237304688,519800,358800,71000,NaN,0,1252800,237300,NaN,49000,999400,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-01-26,43.021305084228516,139.44097900390625,32.64216995239258,NaN,87.54449462890625,358.8377990722656,19.53297996520996,NaN,24.08000946044922,177.50070190429688,366100,388700,111900,NaN,500,719100,311300,NaN,20000,1050900,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-01-27,42.91518783569336,137.94712829589844,31.219079971313477,NaN,87.97154235839844,363.3481750488281,19.23396110534668,NaN,24.050500869750977,177.06578063964844,469800,449800,119200,NaN,2000,524400,225900,NaN,40500,751300,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-01-28,44.14436721801758,140.41729736328125,31.75274085998535,NaN,88.39859771728516,372.9337463378906,19.031396865844727,NaN,24.890546798706055,182.10105895996094,571700,373300,53500,NaN,300,466800,245400,NaN,40500,716300,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-01-31,44.57767868041992,142.39926147460938,32.928768157958984,NaN,89.25267791748047,379.06109619140625,19.870586395263672,NaN,24.8846492767334,183.92764282226562,923500,441700,83800,NaN,1300,439400,193200,NaN,33000,764000,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-02-01,45.656524658203125,143.90281677246094,33.13629913330078,NaN,88.91102600097656,380.4639892578125,20.536155700683594,NaN,24.420358657836914,184.98110961914062,474700,298300,62300,NaN,900,300900,180100,NaN,47000,637300,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-02-02,46.22248458862305,144.51792907714844,33.70949172973633,NaN,88.35589599609375,376.96673583984375,19.86094093322754,NaN,23.71999168395996,183.60870361328125,411000,300800,46500,NaN,1700,388600,216200,NaN,48500,521600,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-02-03,45.55925369262695,140.1341552734375,32.167808532714844,NaN,88.39859771728516,363.26043701171875,19.397937774658203,NaN,23.804584503173828,179.1436767578125,293900,215400,66100,NaN,1300,636500,142300,NaN,20000,664400,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-02-04,45.06404113769531,139.50927734375,32.88923645019531,NaN,88.86835479736328,362.4324035644531,19.571565628051758,NaN,23.601951599121094,177.86793518066406,379600,246700,72600,NaN,2900,406000,216200,NaN,22000,913100,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-02-07,44.736854553222656,138.1717071533203,33.89725875854492,NaN,87.33096313476562,363.3091125488281,19.967052459716797,NaN,23.666872024536133,176.30226135253906,284000,286800,78500,NaN,600,421000,137800,NaN,19500,944900,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-02-08,45.06404113769531,140.0950927734375,34.80645751953125,NaN,88.86835479736328,369.59246826171875,20.24677848815918,NaN,23.97967529296875,179.38526916503906,274400,368700,71000,NaN,400,300200,170100,NaN,16500,693200,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-02-09,45.842227935791016,141.0226287841797,35.57729721069336,NaN,88.85981750488281,373.2454833984375,20.70978355407715,NaN,23.863605499267578,182.49729919433594,253600,476400,51100,NaN,4000,779400,273300,NaN,22500,768800,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-02-10,45.42660903930664,139.67526245117188,34.7076301574707,NaN,89.67974090576172,376.9376220703125,20.758012771606445,NaN,23.234066009521484,182.6035614013672,335500,352800,72000,NaN,200,1011900,253500,NaN,43000,1170400,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-02-11,44.6307373046875,138.48414611816406,33.49207305908203,NaN,89.67974090576172,369.32940673828125,19.9381103515625,NaN,23.027490615844727,180.72865295410156,494100,250900,44000,NaN,0,873800,152400,NaN,28000,1037200,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-02-14,43.48998260498047,136.33619689941406,32.72123336791992,NaN,96.16209411621094,359.510009765625,19.52333641052246,NaN,23.1927490234375,177.7229461669922,462500,247000,40900,NaN,500,534900,197500,NaN,13500,838700,0.0,0.0,0.0,NaN,0.55,0.0,0.0,NaN,0.0,0.0
2022-02-15,44.32122039794922,140.20249938964844,33.49207305908203,NaN,96.16209411621094,375.0574035644531,21.35605812072754,NaN,23.50752067565918,182.76792907714844,321700,250300,93800,NaN,0,553200,163900,NaN,30000,865800,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-02-16,44.9490852355957,141.03237915039062,33.5316047668457,NaN,96.16209411621094,380.9509582519531,21.4042911529541,NaN,23.552772521972656,185.29034423828125,330600,257500,33100,NaN,0,534600,115100,NaN,11000,1201100,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-02-17,43.7110595703125,136.93174743652344,32.67182159423828,NaN,92.72772979736328,375.0671691894531,20.304651260375977,NaN,23.35603141784668,181.31822204589844,309500,290900,52500,NaN,400,529900,119700,NaN,6500,999700,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-02-18,43.481136322021484,135.17433166503906,32.47416687011719,NaN,93.58629608154297,373.7521057128906,19.619794845581055,NaN,23.63146209716797,179.0953369140625,270300,356900,29000,NaN,200,437000,148600,NaN,16500,844800,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-02-22,42.685272216796875,132.6944580078125,32.622406005859375,NaN,91.88631439208984,370.25482177734375,19.243606567382812,NaN,23.206520080566406,176.92079162597656,503000,325900,77300,NaN,1800,571400,320600,NaN,35000,994800,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-02-23,40.99625015258789,128.1934814453125,31.87133026123047,NaN,92.72772979736328,355.9446105957031,17.671316146850586,NaN,23.06684112548828,169.4210662841797,635200,375500,81900,NaN,500,412800,513900,NaN,9000,895600,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-02-24,39.20111846923828,130.3317413330078,31.446378707885742,NaN,92.72772979736328,359.5294494628906,18.799894332885742,NaN,23.220552444458008,171.20901489257812,1493300,409800,83800,NaN,0,568200,302600,NaN,14000,1006300,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.04,0.0
2022-02-25,40.59831237792969,134.06129455566406,32.71134948730469,NaN,95.30350494384766,375.7393493652344,19.764482498168945,NaN,23.25405502319336,177.32672119140625,917500,296100,45200,NaN,700,714900,318100,NaN,16500,1045300,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-02-28,39.69633102416992,133.59266662597656,32.138160705566406,NaN,96.16209411621094,370.1778869628906,19.80306625366211,NaN,23.16143226623535,175.74794006347656,1127900,272600,96600,NaN,100,601000,233000,NaN,15500,1064500,0.0,0.0,0.0,NaN,0.0,0.61,0.0,NaN,0.0,0.4
2022-03-01,38.290287017822266,127.81272888183594,31.347553253173828,NaN,96.16209411621094,356.1766662597656,19.23396110534668,NaN,22.66482162475586,168.95822143554688,1051900,381700,88700,NaN,0,515100,701600,NaN,20500,810800,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-03-02,39.19227600097656,133.35836791992188,32.29627990722656,NaN,96.16209411621094,367.0751037597656,20.468631744384766,NaN,22.988008499145508,172.6485137939453,892800,347600,59100,NaN,100,431400,370800,NaN,7000,946300,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-03-03,38.440616607666016,131.69859313964844,31.574853897094727,NaN,96.16209411621094,366.5970458984375,21.201725006103516,NaN,23.09246253967285,171.7477264404297,857200,224000,54300,NaN,0,359800,635000,NaN,13000,656000,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
2022-03-04,35.1863899230957,130.96632385253906,31.426612854003906,NaN,96.16209411621094,365.8164978027344,21.04738998413086,NaN,22.982101440429688,171.53465270996094,1313600,331700,63300,NaN,0,376600,341300,NaN,6500,1129400,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0
